日付,時間,測定回数,装置id,温度,湿度,light(ルクス),電圧
2004-03-11,23:25:58.412727,37256,35,22.2816,40.3652,187.68,2.47467
2004-03-11,23:25:58.52877,37256,23,23.046,36.4741,224.48,2.53812
2004-03-11,23:25:58.753384,37256,25,22.3796,37.4365,101.2,2.53812
2004-03-11,23:25:58.964498,37256,29,22.3992,38.258,195.04,2.53812
2004-03-11,23:25:59.017227,37256,30,21.6642,40.2976,128.8,2.53812
2004-03-11,23:25:59.092526,37256,44,21.5172,40.1622,41.4,2.53812
2004-03-11,23:25:59.113555,37256,3,21.9386,39.0082,37.72,2.53812
2004-03-11,23:26:01.066287,37256,42,21.3016,40.8043,158.24,2.52732
2004-03-11,23:26:01.366288,37256,54,20.547,43.1858,0.46,2.51661
2004-03-11,23:26:02.592584,37256,37,22.4776,41.5116,195.04,2.53812
2004-03-11,23:26:02.966344,37256,49,21.4584,39.8913,97.52,2.52732
2004-03-11,23:26:03.32634,37256,38,21.7916,39.3483,195.04,2.50599
2004-03-11,23:26:03.729408,37256,45,21.8994,38.9401,93.84,2.53812
2004-03-11,23:26:04.106369,37256,39,22.4286,39.5521,165.6,2.54901
2004-03-11,23:26:04.953062,37256,48,21.968,39.62,79.12,2.54901
2004-03-11,23:26:05.216539,37256,11,20.7136,42.9523,2.76,2.4341
2004-03-11,23:26:05.222864,37256,10,21.2918,41.6125,5.98,2.51661
2004-03-11,23:26:06.201807,37256,36,21.6054,42.183,60.72,2.52732
2004-03-11,23:26:06.520164,37256,9,21.0762,42.116,1.38,2.58226
2004-03-11,23:26:07.424724,37256,46,22.1346,39.1783,68.08,2.38522
2004-03-11,23:26:07.816506,37256,18,122.153,114.859,217.12,2.17553
2004-03-11,23:26:08.656521,37256,33,21.9876,38.7357,104.88,2.54901
2004-03-11,23:26:09.080315,37256,2,22.1444,39.5521,114.08,2.51661
2004-03-11,23:26:09.736582,37256,40,21.968,39.3823,150.88,2.52732
2004-03-11,23:26:10.272499,37256,6,21.6642,40.0268,11.96,2.48502
2004-03-11,23:26:10.87849,37256,21,22.9284,36.543,143.52,2.52732
2004-03-11,23:26:11.856638,37256,47,21.9288,40.2638,566.72,2.53812
2004-03-11,23:26:11.892058,37256,16,21.821,40.6693,53.36,2.47467
2004-03-11,23:26:13.776711,37256,22,22.556,37.2993,97.52,2.50599
2004-03-11,23:26:14.651681,37256,27,22.85,37.2993,79.12,2.53812
2004-03-11,23:26:28.155778,37257,52,22.1444,39.7217,45.08,2.51661
2004-03-11,23:26:28.263212,37257,3,21.9288,38.9742,37.72,2.53812
2004-03-11,23:26:28.417177,37257,25,22.3796,37.4365,101.2,2.53812
2004-03-11,23:26:28.682939,37257,1,21.7818,38.7357,43.24,2.53812
2004-03-11,23:26:28.993518,37257,30,21.6446,40.3314,128.8,2.52732
2004-03-11,23:26:29.028721,37257,29,22.3894,38.1897,195.04,2.53812
2004-03-11,23:26:29.137334,37257,31,21.8504,39.8574,172.96,2.53812
2004-03-11,23:26:29.176439,4098,26,22.0758,39.5521,121.44,2.53812
2004-03-11,23:26:29.236663,37257,53,21.2036,41.9483,7.36,2.52732
2004-03-11,23:26:29.328963,37257,48,21.968,39.6539,79.12,2.54901
2004-03-11,23:26:29.540021,37257,22,22.5462,37.2307,97.52,2.50599
2004-03-11,23:26:29.703049,37257,35,22.2914,40.5004,187.68,2.47467
2004-03-11,23:26:30.262669,37257,47,21.9288,40.2976,566.72,2.52732
2004-03-11,23:26:30.772283,37257,11,20.7136,42.9189,2.76,2.42416
2004-03-11,23:26:31.237298,37257,44,21.5074,40.2299,41.4,2.53812
2004-03-11,23:26:33.157355,37257,21,22.9382,36.543,143.52,2.53812
2004-03-11,23:26:33.78016,37257,38,21.8014,39.3483,195.04,2.51661
2004-03-11,23:26:35.719251,37257,18,122.153,114.859,217.12,2.17553
2004-03-11,23:26:36.517486,37257,9,21.0762,42.1495,1.38,2.58226
2004-03-11,23:26:36.757492,37257,17,22.5462,37.9161,97.52,2.44412
2004-03-11,23:26:36.817504,37257,45,21.8896,38.872,93.84,2.53812
2004-03-11,23:26:36.897518,37257,36,21.625,42.183,60.72,2.52732
2004-03-11,23:26:37.763596,37257,39,22.4286,39.5521,165.6,2.54901
2004-03-11,23:26:37.899782,37257,42,21.3016,40.7706,158.24,2.52732
2004-03-11,23:26:38.617556,37257,2,22.1542,39.5521,114.08,2.51661
2004-03-11,23:26:38.825726,37257,49,21.429,39.9252,101.2,2.51661
2004-03-11,23:26:38.825958,37257,7,21.6348,39.8235,10.12,2.52732
2004-03-11,23:26:39.604669,37257,46,22.1248,39.2123,68.08,2.39484
2004-03-11,23:26:41.697707,37257,54,20.5372,43.1858,0.46,2.50599
2004-03-11,23:26:43.840049,37257,51,22.164,39.1443,108.56,2.53812
2004-03-11,23:26:58.129843,37258,45,21.8994,39.0082,93.84,2.53812
2004-03-11,23:26:58.156779,37258,16,21.8112,40.6693,53.36,2.47467
2004-03-11,23:26:58.342792,37258,29,22.3894,38.3263,195.04,2.53812
2004-03-11,23:26:58.771508,37258,21,22.9186,36.543,143.52,2.53812
2004-03-11,23:26:58.782216,37258,25,22.3796,37.5051,101.2,2.53812
2004-03-11,23:26:58.836231,4099,26,22.0856,39.5521,121.44,2.53812
2004-03-11,23:26:59.147235,37258,34,21.282,41.0404,64.4,2.52732
2004-03-11,23:26:59.475146,37258,46,22.1248,39.3143,68.08,2.38522
2004-03-11,23:27:00.087818,37258,33,21.9778,38.7016,104.88,2.54901
2004-03-11,23:27:00.188281,37258,7,21.6348,39.9252,10.12,2.52732
2004-03-11,23:27:01.076232,37258,1,21.772,38.7016,43.24,2.53812
2004-03-11,23:27:01.911372,37258,47,21.919,40.2638,566.72,2.53812
2004-03-11,23:27:02.437808,37258,9,21.0762,42.0824,1.38,2.58226
2004-03-11,23:27:02.490494,37258,39,22.409,39.5521,158.24,2.54901
2004-03-11,23:27:02.758329,37258,23,23.046,36.4741,224.48,2.53812
2004-03-11,23:27:02.931574,37258,51,22.164,39.0763,114.08,2.52732
2004-03-11,23:27:03.50625,37258,48,21.968,39.62,79.12,2.54901
2004-03-11,23:27:03.950649,37258,44,21.5172,40.2976,41.4,2.53812
2004-03-11,23:27:04.048421,37258,22,22.5266,37.2993,97.52,2.49546
2004-03-11,23:27:04.65581,37258,6,21.6642,39.9929,11.96,2.48502
2004-03-11,23:27:05.908495,37258,49,21.4192,39.9591,101.2,2.51661
2004-03-11,23:27:06.268516,37258,17,22.5364,37.9161,97.52,2.4341
2004-03-11,23:27:06.648639,37258,31,21.8504,39.8913,172.96,2.53812
2004-03-11,23:27:06.687333,37258,43,22.0072,38.9742,143.52,2.53812
2004-03-11,23:27:07.213622,37258,11,20.7136,42.9189,2.76,2.4341
2004-03-11,23:27:09.910751,37258,54,20.5274,43.1858,0.46,2.51661
2004-03-11,23:27:11.051698,37258,52,22.1444,39.62,45.08,2.51661
2004-03-11,23:27:28.095938,37259,47,21.9092,40.2976,566.72,2.53812
2004-03-11,23:27:28.181543,37259,4,22.066,39.3823,64.4,2.50599
2004-03-11,23:27:28.21579,37259,21,22.9088,36.543,143.52,2.53812
2004-03-11,23:27:28.291144,37259,1,21.7818,38.7016,43.24,2.53812
2004-03-11,23:27:28.38724,37259,25,22.3698,37.5051,101.2,2.53812
2004-03-11,23:27:28.727846,4100,26,22.066,39.586,121.44,2.53812
2004-03-11,23:27:28.768203,37259,30,21.6446,40.3314,128.8,2.52732
2004-03-11,23:27:28.886172,37259,14,22.1836,39.0082,108.56,2.56
2004-03-11,23:27:28.971928,37259,29,22.3796,38.1213,195.04,2.53812
2004-03-11,23:27:29.029283,37259,42,21.2918,40.8043,158.24,2.51661
2004-03-11,23:27:29.355152,37259,18,122.153,114.859,217.12,2.16759
2004-03-11,23:27:29.360188,37259,49,21.4192,39.8574,101.2,2.51661
2004-03-11,23:27:29.412324,37259,3,21.9288,39.0082,37.72,2.53812
2004-03-11,23:27:29.494523,37259,34,21.2624,41.0404,64.4,2.52732
2004-03-11,23:27:30.055221,37259,45,21.8798,39.0422,93.84,2.53812
2004-03-11,23:27:30.60935,37259,40,21.9778,39.1443,150.88,2.52732
2004-03-11,23:27:30.94009,37259,9,21.086,42.0824,1.38,2.58226
2004-03-11,23:27:31.952707,37259,36,21.576,42.183,60.72,2.51661
2004-03-11,23:27:31.953314,37259,54,20.5274,43.2525,0.46,2.50599
2004-03-11,23:27:32.492231,37259,16,21.8112,40.6355,53.36,2.47467
2004-03-11,23:27:33.05156,37259,52,22.1346,39.62,45.08,2.51661
2004-03-11,23:27:33.089457,37259,53,21.1644,41.9818,7.36,2.51661
2004-03-11,23:27:33.294981,37259,22,22.507,37.2993,97.52,2.50599
2004-03-11,23:27:33.352368,37259,35,22.2816,40.4328,187.68,2.47467
2004-03-11,23:27:34.17944,37259,11,20.7136,42.9189,2.76,2.4341
2004-03-11,23:27:35.077183,37259,48,21.9484,39.586,79.12,2.54901
2004-03-11,23:27:35.829498,37259,2,22.1542,39.5521,114.08,2.51661
2004-03-11,23:27:36.652903,37259,19,22.7814,37.2993,150.88,2.51661
2004-03-11,23:27:36.833403,37259,7,21.6348,39.9591,10.12,2.53812
2004-03-11,23:27:37.899679,37259,13,21.3212,41.5116,4.14,2.51661
2004-03-11,23:27:39.609649,37259,44,21.4976,40.2638,41.4,2.53812
2004-03-11,23:27:40.012485,37259,51,22.1444,39.0763,108.56,2.53812
2004-03-11,23:27:40.374973,37259,46,22.1052,39.2123,68.08,2.38522
2004-03-11,23:27:40.763728,37259,23,23.046,36.4741,224.48,2.53812
2004-03-11,23:27:58.100385,37260,47,21.8994,40.3652,566.72,2.53812
2004-03-11,23:27:58.208631,37260,32,21.3016,40.5342,128.8,2.51661
2004-03-11,23:27:58.302838,37260,29,22.3796,38.258,195.04,2.53812
2004-03-11,23:27:58.312207,37260,31,21.8406,39.8913,172.96,2.53812
2004-03-11,23:27:58.371321,37260,25,22.3698,37.4708,97.52,2.53812
2004-03-11,23:27:58.463606,37260,4,22.066,39.4502,64.4,2.50599
2004-03-11,23:27:58.632784,37260,23,23.0362,36.4741,224.48,2.53812
2004-03-11,23:27:58.67822,37260,21,22.9284,36.543,143.52,2.52732
2004-03-11,23:27:58.925561,37260,42,21.2722,40.973,158.24,2.51661
2004-03-11,23:27:58.964745,37260,54,20.5176,43.2191,0.46,2.50599
2004-03-11,23:27:58.965367,37260,33,21.9582,38.7357,104.88,2.54901
2004-03-11,23:27:59.04818,37260,30,21.6446,40.3652,128.8,2.52732
2004-03-11,23:27:59.11384,37260,35,22.2914,40.5342,187.68,2.47467
2004-03-11,23:27:59.428047,37260,11,20.7038,42.9189,2.76,2.4341
2004-03-11,23:27:59.780334,37260,53,21.184,41.9483,7.36,2.52732
2004-03-11,23:27:59.890318,37260,49,21.429,39.8574,97.52,2.51661
2004-03-11,23:28:00.777929,37260,51,22.1542,39.1103,108.56,2.53812
2004-03-11,23:28:01.400386,37260,36,21.576,42.25,60.72,2.52732
2004-03-11,23:28:02.760428,37260,40,21.9876,39.3483,150.88,2.53812
2004-03-11,23:28:03.868398,37260,45,21.8896,39.0422,93.84,2.53812
2004-03-11,23:28:03.982281,37260,22,22.4972,37.3679,97.52,2.50599
2004-03-11,23:28:03.983424,37260,27,22.8206,37.3679,79.12,2.53812
2004-03-11,23:28:05.36051,37260,48,21.9484,39.62,79.12,2.56
2004-03-11,23:28:06.112308,37260,18,122.153,114.859,217.12,2.17553
2004-03-11,23:28:06.645454,37260,24,22.5756,37.0246,150.88,2.54901
2004-03-11,23:28:06.89361,37260,43,21.9876,39.0422,143.52,2.53812
2004-03-11,23:28:08.003953,37260,38,21.7818,39.2803,195.04,2.50599
2004-03-11,23:28:08.863324,37260,14,22.1738,39.0082,108.56,2.56
2004-03-11,23:28:09.347388,37260,46,22.1052,39.2123,68.08,2.38522
2004-03-11,23:28:28.132935,37261,13,21.3016,41.4444,4.14,2.51661
2004-03-11,23:28:28.301296,37261,43,21.9778,39.0082,143.52,2.53812
2004-03-11,23:28:28.385909,4102,26,22.066,39.586,121.44,2.52732
2004-03-11,23:28:28.422847,37261,17,22.5266,37.9161,97.52,2.44412
2004-03-11,23:28:28.506836,37261,25,22.36,37.5051,101.2,2.52732
2004-03-11,23:28:29.36419,37261,12,20.3902,42.7519,0.92,2.51661
2004-03-11,23:28:30.297344,37261,10,21.282,41.5789,5.98,2.50599
2004-03-11,23:28:30.423416,37261,3,21.919,38.9742,37.72,2.53812
2004-03-11,23:28:30.521396,37261,40,21.968,39.4162,150.88,2.52732
2004-03-11,23:28:31.847538,37261,33,21.9582,38.7016,104.88,2.54901
2004-03-11,23:28:31.847922,37261,46,22.1052,39.2803,68.08,2.39484
2004-03-11,23:28:32.769564,37261,36,21.576,42.25,60.72,2.52732
2004-03-11,23:28:32.864226,37261,54,20.5274,43.1858,0.46,2.51661
2004-03-11,23:28:34.001511,37261,42,21.2624,40.973,158.24,2.52732
2004-03-11,23:28:34.928983,37261,49,21.4192,39.8913,97.52,2.51661
2004-03-11,23:28:35.201543,37261,4,22.066,39.4842,64.4,2.49546
2004-03-11,23:28:35.669826,37261,7,21.6348,39.8913,10.12,2.52732
2004-03-11,23:28:37.281709,37261,52,22.066,39.8913,45.08,2.51661
2004-03-11,23:28:37.832568,37261,34,21.2428,41.0741,64.4,2.52732
2004-03-11,23:28:38.32704,37261,48,21.9484,39.6539,79.12,2.54901
2004-03-11,23:28:38.881783,37261,24,22.5756,37.0246,150.88,2.54901
2004-03-11,23:28:38.919052,37261,2,22.1444,39.62,114.08,2.51661
2004-03-11,23:28:39.221696,37261,9,21.0664,42.0824,1.38,2.59354
2004-03-11,23:28:39.484817,37261,45,21.8798,39.0082,93.84,2.53812
2004-03-11,23:28:40.951701,37261,1,21.772,38.7357,43.24,2.53812
2004-03-11,23:28:41.041747,37261,16,21.8112,40.6355,53.36,2.47467
2004-03-11,23:28:42.269783,37261,35,22.2816,40.5004,187.68,2.47467
2004-03-11,23:28:42.784531,37261,23,23.046,36.4741,224.48,2.53812
2004-03-11,23:28:43.66461,37261,27,22.8304,37.3336,79.12,2.54901
2004-03-11,23:28:44.346657,37261,21,22.9088,36.543,143.52,2.53812
2004-03-11,23:28:45.558218,37261,11,20.7136,42.9189,2.76,2.4341
2004-03-11,23:28:58.131065,37262,42,21.2624,40.9055,158.24,2.52732
2004-03-11,23:28:58.186971,37262,33,21.9582,38.7357,104.88,2.54901
2004-03-11,23:28:58.192107,37262,22,22.507,37.4365,97.52,2.50599
2004-03-11,23:28:58.271734,37262,37,22.4188,41.6125,195.04,2.52732
2004-03-11,23:28:58.542826,37262,31,21.8308,39.9252,172.96,2.53812
2004-03-11,23:28:58.609184,37262,25,22.36,37.4365,101.2,2.53812
2004-03-11,23:28:58.692594,37262,21,22.9284,36.5774,143.52,2.52732
2004-03-11,23:28:58.732382,37262,29,22.3796,38.258,195.04,2.53812
2004-03-11,23:28:58.953961,37262,32,21.2918,40.568,128.8,2.51661
2004-03-11,23:28:59.058548,37262,53,21.1252,42.25,7.36,2.52732
2004-03-11,23:28:59.537794,37262,13,21.3016,41.5116,4.14,2.51661
2004-03-11,23:28:59.964535,37262,48,21.9386,39.6539,79.12,2.56
2004-03-11,23:29:00.188167,37262,1,21.7916,38.7698,43.24,2.53812
2004-03-11,23:29:01.227751,37262,43,21.968,39.0082,150.88,2.53812
2004-03-11,23:29:01.502442,37262,6,21.6446,40.0945,11.96,2.48502
2004-03-11,23:29:02.945318,37262,36,21.576,42.25,60.72,2.51661
2004-03-11,23:29:03.202491,37262,18,122.153,114.859,217.12,2.17553
2004-03-11,23:29:03.40561,37262,38,21.8014,39.3483,195.04,2.50599
2004-03-11,23:29:03.646172,37262,7,21.625,39.9252,10.12,2.52732
2004-03-11,23:29:04.418461,37262,11,20.7332,42.9189,2.76,2.4341
2004-03-11,23:29:04.888221,37262,45,21.8994,39.0082,93.84,2.53812
2004-03-11,23:29:05.784544,37262,47,21.8896,40.3652,566.72,2.53812
2004-03-11,23:29:05.824759,37262,52,22.0072,39.9591,45.08,2.51661
2004-03-11,23:29:06.842636,37262,51,22.1346,39.1443,114.08,2.52732
2004-03-11,23:29:06.887493,37262,49,21.4192,39.8913,101.2,2.51661
2004-03-11,23:29:08.442783,37262,12,20.4,42.8187,0.92,2.51661
2004-03-11,23:29:09.240455,37262,17,22.5168,37.9161,97.52,2.44412
2004-03-11,23:29:09.324924,37262,46,22.0954,39.2463,68.08,2.39484
2004-03-11,23:29:10.705463,37262,24,22.5658,37.0246,150.88,2.54901
2004-03-11,23:29:28.102434,37263,17,22.5168,37.9161,97.52,2.4341
2004-03-11,23:29:28.141037,37263,45,21.8896,39.3483,93.84,2.53812
2004-03-11,23:29:28.187805,4104,26,22.066,39.5521,121.44,2.53812
2004-03-11,23:29:28.226445,37263,24,22.5658,37.059,150.88,2.54901
2004-03-11,23:29:28.330638,37263,2,22.164,39.62,114.08,2.51661
2004-03-11,23:29:28.59644,37263,30,21.6348,40.3652,128.8,2.53812
2004-03-11,23:29:28.637308,37263,21,22.9088,36.5774,143.52,2.52732
2004-03-11,23:29:28.756512,37263,29,22.36,38.2922,195.04,2.53812
2004-03-11,23:29:28.829394,37263,34,21.2232,41.1414,64.4,2.52732
2004-03-11,23:29:28.908173,37263,32,21.3016,40.568,128.8,2.51661
2004-03-11,23:29:29.298839,37263,54,20.498,43.2525,0.46,2.50599
2004-03-11,23:29:29.416435,37263,52,22.017,39.8913,45.08,2.50599
2004-03-11,23:29:29.516602,37263,48,21.9484,39.62,79.12,2.56
2004-03-11,23:29:30.313477,37263,12,20.4098,42.7185,0.92,2.51661
2004-03-11,23:29:31.053456,37263,27,22.8108,37.3336,79.12,2.53812
2004-03-11,23:29:31.219205,37263,38,21.8112,39.3143,195.04,2.50599
2004-03-11,23:29:31.593472,37263,43,21.9582,39.0082,150.88,2.53812
2004-03-11,23:29:32.661985,37263,49,21.4192,39.8913,101.2,2.51661
2004-03-11,23:29:32.67352,37263,31,21.8308,39.9252,172.96,2.53812
2004-03-11,23:29:33.758841,37263,39,22.4188,39.5521,165.6,2.53812
2004-03-11,23:29:35.073597,37263,41,21.6544,39.6878,136.16,2.51661
2004-03-11,23:29:35.813616,37263,7,21.6348,39.9252,10.12,2.52732
2004-03-11,23:29:37.413686,37263,13,21.3016,41.5116,4.14,2.51661
2004-03-11,23:29:38.638694,37263,16,21.8112,40.6693,53.36,2.47467
2004-03-11,23:29:39.473727,37263,14,22.1444,39.0422,108.56,2.56
2004-03-11,23:29:39.593736,37263,46,22.1052,39.2123,68.08,2.39484
2004-03-11,23:29:40.315653,37263,10,21.282,41.5789,5.98,2.51661
2004-03-11,23:29:40.415747,37263,33,21.968,38.5993,104.88,2.54901
2004-03-11,23:29:58.141529,37264,45,21.8798,39.1443,93.84,2.53812
2004-03-11,23:29:58.19436,37264,1,21.7818,38.7357,43.24,2.53812
2004-03-11,23:29:58.283617,37264,18,122.153,114.859,217.12,2.17553
2004-03-11,23:29:58.693293,4105,26,22.0562,39.5521,121.44,2.53812
2004-03-11,23:29:58.730494,37264,29,22.36,38.258,195.04,2.53812
2004-03-11,23:29:58.969599,37264,3,21.919,39.0082,37.72,2.53812
2004-03-11,23:29:59.065834,37264,13,21.2918,41.5116,4.14,2.51661
2004-03-11,23:29:59.233578,37264,7,21.6152,39.8235,10.12,2.52732
2004-03-11,23:29:59.239633,37264,40,21.968,39.2123,143.52,2.52732
2004-03-11,23:29:59.416224,37264,24,22.556,37.0246,150.88,2.54901
2004-03-11,23:30:01.059652,37264,22,22.5168,37.2993,97.52,2.50599
2004-03-11,23:30:01.317895,37264,52,22.0268,39.8574,45.08,2.50599
2004-03-11,23:30:02.616826,37264,48,21.9386,39.5521,79.12,2.54901
2004-03-11,23:30:02.820893,37264,34,21.233,41.1078,64.4,2.52732
2004-03-11,23:30:02.917356,37264,25,22.3698,37.4365,101.2,2.52732
2004-03-11,23:30:04.219845,37264,27,22.8108,37.3679,79.12,2.54901
2004-03-11,23:30:05.254635,37264,39,22.4188,39.4842,165.6,2.54901
2004-03-11,23:30:06.556508,37264,11,20.7332,42.8855,2.76,2.4341
2004-03-11,23:30:06.59472,37264,37,22.3992,41.6797,195.04,2.52732
2004-03-11,23:30:06.834708,37264,49,21.4192,39.9252,101.2,2.51661
2004-03-11,23:30:07.870108,37264,47,21.8896,40.3652,566.72,2.53812
2004-03-11,23:30:08.299859,37264,35,22.2522,40.8043,187.68,2.47467
2004-03-11,23:30:08.357526,37264,21,22.9088,36.5774,143.52,2.52732
2004-03-11,23:30:10.174878,37264,54,20.4784,43.2525,0.46,2.51661
2004-03-11,23:30:11.394846,37264,16,21.821,40.6355,53.36,2.47467
2004-03-11,23:30:12.774886,37264,46,22.0954,39.2463,68.08,2.39484
2004-03-11,23:30:14.237115,37264,42,21.2526,41.0404,158.24,2.51661
2004-03-11,23:30:16.504996,37264,41,21.6446,39.7557,136.16,2.52732
2004-03-11,23:30:17.561724,37264,44,21.4584,40.3652,41.4,2.53812
2004-03-11,23:30:19.401764,37264,38,21.8112,39.2803,195.04,2.51661
2004-03-11,23:30:28.13794,37265,3,21.919,38.872,37.72,2.53812
2004-03-11,23:30:28.176627,37265,52,22.0464,39.8235,45.08,2.51661
2004-03-11,23:30:28.329923,37265,25,22.36,37.4708,101.2,2.54901
2004-03-11,23:30:28.926757,4106,26,22.0464,39.5521,121.44,2.53812
2004-03-11,23:30:28.938311,37265,24,22.5658,37.0246,150.88,2.54901
2004-03-11,23:30:28.993347,37265,29,22.3698,38.258,195.04,2.53812
2004-03-11,23:30:29.00108,37265,31,21.8112,39.8913,172.96,2.53812
2004-03-11,23:30:29.053843,37265,33,21.9778,38.7357,104.88,2.54901
2004-03-11,23:30:29.285106,37265,11,20.7332,42.8521,2.76,2.4341
2004-03-11,23:30:29.37984,37265,47,21.8798,40.399,566.72,2.52732
2004-03-11,23:30:29.668317,37265,35,22.2424,40.8381,187.68,2.47467
2004-03-11,23:30:29.66906,37265,7,21.6348,39.9252,10.12,2.53812
2004-03-11,23:30:30.387784,37265,41,21.6544,39.7557,128.8,2.51661
2004-03-11,23:30:30.865504,37265,9,21.0272,42.183,1.38,2.58226
2004-03-11,23:30:31.093425,37265,2,22.1542,39.5521,114.08,2.51661
2004-03-11,23:30:31.86911,37265,1,21.7818,38.7357,43.24,2.53812
2004-03-11,23:30:31.987411,37265,16,21.8112,40.6355,53.36,2.47467
2004-03-11,23:30:32.198594,37265,37,22.3796,41.6797,195.04,2.52732
2004-03-11,23:30:32.507737,37265,49,21.4192,39.8235,101.2,2.51661
2004-03-11,23:30:32.771369,37265,22,22.4972,37.4365,97.52,2.50599
2004-03-11,23:30:33.171527,37265,10,21.2722,41.5116,5.98,2.51661
2004-03-11,23:30:33.633259,37265,38,21.8014,39.3143,195.04,2.50599
2004-03-11,23:30:33.87377,37265,17,22.5168,37.9503,97.52,2.44412
2004-03-11,23:30:34.025611,37265,42,21.2624,41.1078,158.24,2.52732
2004-03-11,23:30:34.992361,37265,45,21.8798,39.1443,93.84,2.53812
2004-03-11,23:30:35.100624,37265,43,21.9582,39.0763,143.52,2.53812
2004-03-11,23:30:35.750985,37265,53,21.1252,42.0489,7.36,2.52732
2004-03-11,23:30:35.945769,37265,23,23.0264,36.4052,224.48,2.53812
2004-03-11,23:30:36.311071,37265,39,22.409,39.5521,165.6,2.54901
2004-03-11,23:30:37.247661,37265,18,122.153,114.859,217.12,2.17553
2004-03-11,23:30:37.400982,37265,12,20.4,42.7185,0.92,2.51661
2004-03-11,23:30:38.467952,37265,51,22.1052,39.1103,114.08,2.53812
2004-03-11,23:30:39.577769,37265,48,21.9484,39.586,79.12,2.54901
2004-03-11,23:30:39.685784,37265,54,20.498,43.2525,0.46,2.50599
2004-03-11,23:30:40.413398,37265,46,22.0856,39.2123,68.08,2.39484
2004-03-11,23:30:41.025852,37265,14,22.1542,39.0422,108.56,2.56
2004-03-11,23:30:58.067784,37266,49,21.4192,39.8913,101.2,2.51661
2004-03-11,23:30:58.111147,37266,10,21.282,41.6125,5.98,2.51661
2004-03-11,23:30:58.195926,37266,33,21.968,38.6675,104.88,2.54901
2004-03-11,23:30:58.296334,37266,31,21.821,39.8913,172.96,2.53812
2004-03-11,23:30:58.430206,4107,26,22.0464,39.586,121.44,2.53812
2004-03-11,23:30:58.631873,37266,35,22.2326,40.7706,187.68,2.47467
2004-03-11,23:30:58.71474,37266,25,22.36,37.5051,101.2,2.53812
2004-03-11,23:30:58.820247,37266,29,22.3698,38.258,195.04,2.53812
2004-03-11,23:30:58.828153,37266,44,21.4584,40.5342,41.4,2.53812
2004-03-11,23:30:58.991371,37266,30,21.625,40.3652,128.8,2.52732
2004-03-11,23:30:59.624146,37266,13,21.2918,41.5453,4.14,2.51661
2004-03-11,23:30:59.713172,37266,45,21.87,39.1103,93.84,2.53812
2004-03-11,23:31:00.236505,37266,38,21.8112,39.2803,195.04,2.50599
2004-03-11,23:31:00.838393,37266,23,23.0264,36.4741,224.48,2.53812
2004-03-11,23:31:01.619341,37266,6,21.625,40.0607,11.96,2.48502
2004-03-11,23:31:01.762114,37266,3,21.9288,39.0763,37.72,2.53812
2004-03-11,23:31:01.867658,37266,53,21.1448,41.9818,7.36,2.51661
2004-03-11,23:31:03.30436,37266,2,22.1542,39.5181,114.08,2.51661
2004-03-11,23:31:04.357576,37266,17,22.507,37.9503,97.52,2.4341
2004-03-11,23:31:04.578823,37266,42,21.2526,41.0741,158.24,2.52732
2004-03-11,23:31:06.106702,37266,18,122.153,114.859,217.12,2.16759
2004-03-11,23:31:06.56671,37266,46,22.0954,39.2123,68.08,2.38522
2004-03-11,23:31:07.115868,37266,16,21.8112,40.6355,53.36,2.47467
2004-03-11,23:31:07.266744,37266,24,22.556,37.059,150.88,2.54901
2004-03-11,23:31:07.772059,37266,47,21.87,40.3652,566.72,2.53812
2004-03-11,23:31:08.348788,37266,37,22.3698,41.7133,195.04,2.52732
2004-03-11,23:31:08.667301,37266,19,22.8696,37.0933,150.88,2.51661
2004-03-11,23:31:09.868904,37266,52,22.066,39.7896,45.08,2.51661
2004-03-11,23:31:11.326877,37266,1,21.772,38.7357,43.24,2.53812
2004-03-11,23:31:11.708762,37266,34,21.233,41.1751,64.4,2.52732
2004-03-11,23:31:12.106919,37266,48,21.9582,39.586,79.12,2.56
2004-03-11,23:31:12.672974,37266,11,20.7136,42.9189,2.76,2.4341
2004-03-11,23:31:12.893158,37266,4,22.0464,39.6539,64.4,2.50599
2004-03-11,23:31:14.006954,37266,22,22.507,37.3679,97.52,2.50599
2004-03-11,23:31:14.093243,37266,21,22.9088,36.5085,143.52,2.52732
2004-03-11,23:31:15.207015,37266,9,21.037,42.116,1.38,2.58226
2004-03-11,23:31:27.985351,37267,9,21.0468,42.25,1.38,2.58226
2004-03-11,23:31:28.135413,37267,42,21.2526,41.0404,158.24,2.52732
2004-03-11,23:31:28.195365,37267,25,22.3502,37.4365,101.2,2.53812
2004-03-11,23:31:28.722439,37267,29,22.36,38.258,195.04,2.53812
2004-03-11,23:31:28.732523,37267,1,21.7524,38.9061,43.24,2.53812
2004-03-11,23:31:28.784561,37267,24,22.5658,37.0246,150.88,2.54901
2004-03-11,23:31:29.005896,37267,30,21.6152,40.3652,128.8,2.52732
2004-03-11,23:31:29.040929,37267,31,21.8308,39.8913,172.96,2.52732
2004-03-11,23:31:30.110659,37267,46,22.1052,39.2463,68.08,2.38522
2004-03-11,23:31:31.180442,37267,35,22.2228,40.7706,187.68,2.47467
2004-03-11,23:31:31.271624,37267,11,20.7136,42.8521,2.76,2.4341
2004-03-11,23:31:32.714553,37267,6,21.6544,39.9591,11.96,2.48502
