日付,時間,測定回数,装置id,温度,湿度,light(ルクス),電圧
2004-03-10,07:27:31.1051,32459,26,22.3404,34.1184,456.32,2.58226
2004-03-10,07:27:31.300322,32459,44,20.2628,35.0915,209.76,2.57108
2004-03-10,07:27:31.583104,32459,36,20.4588,39.2463,1023.04,2.56
2004-03-10,07:27:32.186113,32459,50,17.8912,38.3263,684.48,2.54901
2004-03-10,07:27:32.243282,32459,18,122.153,-4.0,397.44,2.29313
2004-03-10,07:27:32.278086,32459,53,23.0166,30.6071,397.44,2.58226
2004-03-10,07:27:32.834503,32459,39,22.017,34.1184,235.52,2.58226
2004-03-10,07:27:32.923262,32459,45,21.0664,32.5452,397.44,2.57108
2004-03-10,07:27:33.298215,32459,30,20.253,37.9161,920.0,2.57108
2004-03-10,07:27:33.320851,32459,21,31.3956,19.8855,507.84,2.65143
2004-03-10,07:27:34.233844,32459,9,25.1236,28.6877,964.16,2.67532
2004-03-10,07:27:34.323341,32459,14,20.9684,34.7097,187.68,2.59354
2004-03-10,07:27:34.928123,32459,51,20.6156,32.9308,195.04,2.57108
2004-03-10,07:27:35.05286,32459,35,21.8798,36.8183,713.92,2.52732
2004-03-10,07:27:36.538166,32459,1,22.2326,33.7,235.52,2.59354
2004-03-10,07:27:36.88042,32459,40,22.1738,32.0535,478.4,2.58226
2004-03-10,07:27:37.678202,32459,8,24.663,28.402,713.92,2.60491
2004-03-10,07:27:38.163525,32459,43,22.5756,31.1021,172.96,2.59354
2004-03-10,07:27:38.358218,32459,23,27.4462,24.4367,397.44,2.62796
2004-03-10,07:27:55.513993,32460,29,21.772,34.2577,172.96,2.58226
2004-03-10,07:27:55.742784,32460,3,25.0648,29.1157,202.4,2.61639
2004-03-10,07:27:57.17888,32460,50,17.8128,38.4287,713.92,2.54901
2004-03-10,07:27:57.882046,32460,41,22.4188,31.3139,294.4,2.58226
2004-03-10,07:27:58.246455,32460,31,20.1452,38.497,456.32,2.56
2004-03-10,07:27:58.606306,32460,22,29.3474,22.025,1140.8,2.65143
2004-03-10,07:27:58.924237,32460,52,22.3992,31.2786,101.2,2.56
2004-03-10,07:27:59.35661,32460,2,23.5556,32.7557,250.24,2.58226
2004-03-10,07:27:59.665038,32461,16,19.714,37.4365,1847.36,2.52732
2004-03-10,07:27:59.98572,32460,45,20.9684,32.7206,397.44,2.57108
2004-03-10,07:28:00.381719,32460,17,21.0174,33.6302,1140.8,2.48502
2004-03-10,07:28:00.684262,32460,33,21.527,35.1262,478.4,2.59354
2004-03-10,07:28:00.974046,32460,44,20.1942,35.2302,209.76,2.57108
2004-03-10,07:28:01.284908,32460,25,28.9946,23.0511,456.32,2.65143
2004-03-10,07:28:02.669832,32460,35,21.8602,37.0246,743.36,2.52732
2004-03-10,07:28:02.919066,32460,11,21.3506,36.4052,478.4,2.56
2004-03-10,07:28:02.979085,32460,48,19.5278,35.6802,382.72,2.57108
2004-03-10,07:28:04.052039,32460,49,17.6364,38.4629,250.24,2.52732
2004-03-10,07:28:04.139122,32460,36,20.4392,39.2803,1023.04,2.56
2004-03-10,07:28:04.249811,32460,18,122.153,-4.0,397.44,2.29313
2004-03-10,07:28:04.344375,32460,4,25.1138,29.2581,180.32,2.59354
2004-03-10,07:28:04.924466,32460,46,21.0468,33.1409,202.4,2.41431
2004-03-10,07:28:05.232177,32460,20,24.173,29.6139,1140.8,2.60491
2004-03-10,07:28:06.034637,32460,43,22.4776,31.208,172.96,2.59354
2004-03-10,07:28:06.206516,32460,27,23.1244,31.7368,57.04,2.59354
2004-03-10,07:28:06.661912,32460,8,24.6728,28.3305,713.92,2.61639
2004-03-10,07:28:07.145246,32460,51,20.596,33.0709,195.04,2.57108
2004-03-10,07:28:07.566525,32460,53,22.9872,30.6071,397.44,2.58226
2004-03-10,07:28:07.841247,32460,34,20.3118,38.0871,964.16,2.56
2004-03-10,07:28:08.00106,32460,23,27.4952,24.4367,397.44,2.61639
2004-03-10,07:28:08.713243,32460,10,23.9378,31.1727,264.96,2.59354
2004-03-10,07:28:08.854588,32460,37,22.5266,36.543,713.92,2.59354
2004-03-10,07:28:09.062771,32460,47,19.4004,36.8871,802.24,2.56
2004-03-10,07:28:09.214283,32460,21,31.425,19.8114,478.4,2.65143
2004-03-10,07:28:09.893241,32460,7,24.7022,28.9731,121.44,2.60491
2004-03-10,07:28:10.015649,32460,38,21.3114,34.2577,456.32,2.54901
2004-03-10,07:28:10.947573,32460,9,25.1138,28.7591,964.16,2.66332
2004-03-10,07:28:11.335169,32460,40,22.0856,32.159,478.4,2.58226
2004-03-10,07:28:25.714762,32461,7,24.6924,28.9731,121.44,2.60491
2004-03-10,07:28:25.739161,32462,16,19.7434,37.4365,1847.36,2.52732
2004-03-10,07:28:25.832392,32461,47,19.2926,37.0246,802.24,2.54901
2004-03-10,07:28:26.444857,32461,25,29.0044,23.0146,478.4,2.65143
2004-03-10,07:28:26.653426,32461,44,20.1452,35.2995,209.76,2.56
2004-03-10,07:28:26.889858,32461,2,23.5556,32.7206,250.24,2.58226
2004-03-10,07:28:27.3952,32461,20,24.1534,29.6139,1140.8,2.60491
2004-03-10,07:28:27.57521,32461,48,19.4886,35.7148,382.72,2.57108
2004-03-10,07:28:27.896904,32461,11,21.3604,36.2673,478.4,2.56
2004-03-10,07:28:28.52186,32461,17,21.0076,33.8396,1140.8,2.48502
2004-03-10,07:28:29.060135,32461,35,21.821,36.9559,743.36,2.52732
2004-03-10,07:28:29.495025,32461,14,20.939,34.7445,187.68,2.59354
2004-03-10,07:28:29.56999,32461,36,20.4,39.3483,1023.04,2.56
2004-03-10,07:28:30.375314,32461,23,27.5148,24.4367,397.44,2.62796
2004-03-10,07:28:30.377567,32461,12,21.086,35.2648,1847.36,2.57108
2004-03-10,07:28:30.496338,32461,38,21.2428,34.3969,456.32,2.54901
2004-03-10,07:28:31.219439,32461,1,22.1836,33.8396,235.52,2.59354
2004-03-10,07:28:31.990056,32461,43,22.3796,31.3844,172.96,2.59354
2004-03-10,07:28:32.284672,32461,24,28.7692,22.6119,441.6,2.65143
2004-03-10,07:28:32.316955,32461,51,20.5568,33.0009,195.04,2.57108
2004-03-10,07:28:33.435506,32461,46,20.9782,33.3507,202.4,2.41431
2004-03-10,07:28:34.150155,32461,31,20.1452,38.7016,456.32,2.56
2004-03-10,07:28:34.930154,32461,9,25.104,28.7591,964.16,2.67532
2004-03-10,07:28:35.050164,32461,26,22.311,34.0487,478.4,2.58226
2004-03-10,07:28:35.315243,32461,33,21.5172,35.1609,478.4,2.58226
2004-03-10,07:28:35.610203,32461,41,22.3404,31.3844,294.4,2.58226
2004-03-10,07:28:36.027061,32461,13,20.6352,36.6118,596.16,2.56
2004-03-10,07:28:36.092898,32461,21,31.3956,19.8114,478.4,2.65143
2004-03-10,07:28:36.730214,32461,42,21.8112,32.2995,235.52,2.57108
2004-03-10,07:28:36.930255,32461,3,25.0648,28.8661,209.76,2.61639
2004-03-10,07:28:37.125465,32461,22,29.416,21.8781,1140.8,2.65143
2004-03-10,07:28:37.672636,32461,40,22.0268,32.2995,478.4,2.58226
2004-03-10,07:28:38.157179,32461,18,122.153,-4.0,397.44,2.28431
2004-03-10,07:28:39.012502,32461,45,20.8998,32.7907,397.44,2.57108
2004-03-10,07:28:39.230299,32461,8,24.6336,28.402,743.36,2.61639
2004-03-10,07:28:40.710366,32461,52,22.3992,31.1727,101.2,2.56
2004-03-10,07:28:40.970392,32461,53,22.9676,30.7486,397.44,2.59354
2004-03-10,07:28:42.503105,32461,50,17.803,38.4629,713.92,2.53812
2004-03-10,07:28:55.705407,32462,10,23.928,31.1727,264.96,2.59354
2004-03-10,07:28:55.859718,32463,16,19.763,37.2307,1847.36,2.52732
2004-03-10,07:28:56.025848,32462,47,19.2436,37.0246,802.24,2.56
2004-03-10,07:28:56.395778,32462,17,20.9978,33.8396,1140.8,2.47467
2004-03-10,07:28:56.777375,32462,1,22.164,33.8744,235.52,2.59354
2004-03-10,07:28:56.87698,32462,4,25.153,29.1869,180.32,2.60491
2004-03-10,07:28:57.133999,32462,42,21.7132,32.3698,235.52,2.58226
2004-03-10,07:28:57.275704,32462,18,122.153,-4.0,397.44,2.28431
2004-03-10,07:28:58.101857,32462,48,19.42,35.7839,382.72,2.57108
2004-03-10,07:28:58.10757,32462,31,20.1256,38.5993,456.32,2.56
2004-03-10,07:28:59.131002,32462,20,24.1436,29.685,1199.68,2.60491
2004-03-10,07:28:59.293907,32462,32,19.0672,40.4666,441.6,2.54901
2004-03-10,07:29:00.194365,32462,33,21.5172,35.2302,478.4,2.59354
2004-03-10,07:29:00.311005,32462,9,25.1138,28.6877,964.16,2.67532
2004-03-10,07:29:01.233114,32462,2,23.4968,32.8608,250.24,2.58226
2004-03-10,07:29:01.331055,32462,46,20.8704,33.4206,209.76,2.41431
2004-03-10,07:29:01.578013,32462,7,24.7022,28.8661,121.44,2.60491
2004-03-10,07:29:02.136152,32462,37,22.4972,37.5051,743.36,2.58226
2004-03-10,07:29:02.251145,32462,25,29.0044,23.0146,478.4,2.65143
2004-03-10,07:29:02.476741,32462,51,20.547,33.1409,195.04,2.57108
2004-03-10,07:29:02.618412,32462,8,24.6336,28.4735,743.36,2.60491
2004-03-10,07:29:03.391181,32462,11,21.3604,36.3362,478.4,2.56
2004-03-10,07:29:03.421653,32462,38,21.2428,34.2577,478.4,2.54901
2004-03-10,07:29:03.474706,32462,52,22.3992,31.2433,104.88,2.56
2004-03-10,07:29:04.876739,32462,41,22.2816,31.4549,309.12,2.58226
2004-03-10,07:29:05.433938,32462,22,29.4356,21.8781,1199.68,2.65143
2004-03-10,07:29:06.27123,32462,40,21.9288,32.3698,478.4,2.58226
2004-03-10,07:29:06.376006,32462,26,22.262,34.1532,478.4,2.58226
2004-03-10,07:29:07.195845,32462,19,23.7516,29.4717,655.04,2.58226
2004-03-10,07:29:07.221239,32462,45,20.8116,32.8608,412.16,2.57108
2004-03-10,07:29:07.816292,32462,23,27.5344,24.364,397.44,2.62796
2004-03-10,07:29:10.481211,32462,14,20.9096,34.7445,187.68,2.59354
2004-03-10,07:29:25.616793,32464,16,19.7728,37.2307,1847.36,2.52732
2004-03-10,07:29:25.658962,32463,11,21.331,36.4052,507.84,2.56
2004-03-10,07:29:25.70577,32463,40,21.87,32.44,478.4,2.57108
2004-03-10,07:29:26.903603,32463,1,22.1444,33.8396,235.52,2.59354
2004-03-10,07:29:28.09774,32463,37,22.4972,37.5394,743.36,2.58226
2004-03-10,07:29:28.571989,32463,20,24.1142,29.6139,1199.68,2.60491
2004-03-10,07:29:29.439252,32463,6,23.7222,30.7133,596.16,2.57108
2004-03-10,07:29:29.463994,32463,49,17.4306,38.872,250.24,2.52732
2004-03-10,07:29:29.637907,32463,25,29.0044,23.0511,478.4,2.65143
2004-03-10,07:29:30.456967,32463,36,20.3412,39.4162,1081.92,2.56
2004-03-10,07:29:30.706874,32463,18,122.153,-4.0,397.44,2.28431
2004-03-10,07:29:31.435833,32463,8,24.614,28.4735,743.36,2.61639
2004-03-10,07:29:31.718215,32463,54,23.1244,30.3238,625.6,2.58226
2004-03-10,07:29:32.339251,32463,10,23.9084,31.1727,279.68,2.59354
2004-03-10,07:29:32.477425,32463,38,21.2624,34.3273,478.4,2.54901
2004-03-10,07:29:32.752136,32463,3,25.4274,28.5449,209.76,2.61639
2004-03-10,07:29:33.887507,32463,44,19.9884,35.4726,217.12,2.57108
2004-03-10,07:29:34.694028,32463,24,28.8574,22.4287,456.32,2.65143
2004-03-10,07:29:35.61225,32463,35,21.821,37.0246,772.8,2.52732
2004-03-10,07:29:35.73833,32463,47,19.0966,37.1277,831.68,2.56
2004-03-10,07:29:36.714553,32463,52,22.409,31.2433,104.88,2.56
2004-03-10,07:29:37.11751,32463,7,24.6924,28.9018,128.8,2.60491
2004-03-10,07:29:37.672325,32463,4,25.1824,29.1869,180.32,2.59354
2004-03-10,07:29:39.19509,32463,22,29.563,21.6575,1199.68,2.65143
2004-03-10,07:29:39.672364,32463,45,20.7332,33.0009,412.16,2.58226
2004-03-10,07:29:40.020655,32463,19,23.7712,29.3649,655.04,2.59354
2004-03-10,07:29:40.437101,32463,46,20.8214,33.3857,209.76,2.41431
2004-03-10,07:29:41.260386,32463,21,31.376,19.7743,478.4,2.65143
2004-03-10,07:29:41.292553,32463,41,22.2228,31.5254,309.12,2.57108
2004-03-10,07:29:42.10582,32463,42,21.6446,32.5102,235.52,2.58226
2004-03-10,07:29:42.256333,32463,32,19.077,40.399,441.6,2.54901
2004-03-10,07:29:42.720494,32463,43,22.2032,31.5959,180.32,2.58226
2004-03-10,07:29:43.295383,32463,51,20.5176,33.0359,195.04,2.57108
2004-03-10,07:29:43.332542,32463,2,23.4086,32.9659,250.24,2.57108
2004-03-10,07:29:43.802695,32463,48,19.3612,35.853,397.44,2.57108
2004-03-10,07:29:55.617943,32464,3,25.6038,28.4735,209.76,2.62796
2004-03-10,07:29:57.448555,32464,43,22.1346,31.6664,180.32,2.59354
2004-03-10,07:29:58.26678,32464,1,22.115,33.9093,235.52,2.59354
2004-03-10,07:29:58.508306,32464,41,22.1444,31.6312,309.12,2.58226
2004-03-10,07:29:58.725878,32464,19,23.781,29.4005,655.04,2.59354
2004-03-10,07:29:59.423072,32464,4,25.202,29.1157,180.32,2.59354
2004-03-10,07:29:59.423267,32464,23,27.5932,24.364,397.44,2.62796
2004-03-10,07:29:59.523049,32464,45,20.6744,33.0009,412.16,2.58226
2004-03-10,07:30:02.483224,32464,51,20.4784,33.1409,202.4,2.56
2004-03-10,07:30:02.923193,32464,22,29.6022,21.5839,1199.68,2.65143
2004-03-10,07:30:03.083184,32464,27,23.0852,31.6664,57.04,2.59354
2004-03-10,07:30:03.083362,32464,10,23.9182,31.1021,279.68,2.59354
2004-03-10,07:30:03.848534,32464,48,19.322,35.9221,397.44,2.57108
2004-03-10,07:30:04.127761,32464,26,22.2032,34.2577,478.4,2.58226
2004-03-10,07:30:04.26511,32464,17,21.0272,33.7698,1140.8,2.47467
2004-03-10,07:30:04.390246,32464,9,25.0844,28.7591,964.16,2.67532
2004-03-10,07:30:05.323324,32464,36,20.3216,39.4502,1081.92,2.56
2004-03-10,07:30:06.643332,32465,16,19.7924,37.2307,1847.36,2.52732
2004-03-10,07:30:06.79259,32464,38,21.2036,34.7445,478.4,2.54901
2004-03-10,07:30:06.968826,32464,49,17.3914,38.9401,250.24,2.52732
2004-03-10,07:30:07.923339,32464,34,20.2432,38.2239,1023.04,2.56
2004-03-10,07:30:08.448635,32464,40,21.8112,32.5102,478.4,2.58226
2004-03-10,07:30:08.910077,32464,6,23.7516,30.7133,596.16,2.56
2004-03-10,07:30:10.78144,32464,21,31.4544,19.7002,478.4,2.65143
2004-03-10,07:30:10.863453,32464,42,21.5662,32.5803,250.24,2.58226
2004-03-10,07:30:11.18347,32464,8,24.6434,28.3305,743.36,2.61639
2004-03-10,07:30:11.768802,32464,46,20.7822,33.5604,209.76,2.40453
2004-03-10,07:30:12.103484,32464,52,22.3894,31.1021,104.88,2.56
2004-03-10,07:30:12.90915,32464,20,24.0946,29.685,1199.68,2.60491
2004-03-10,07:30:13.958266,32464,18,122.153,-4.0,397.44,2.28431
2004-03-10,07:30:14.876509,32464,47,18.8516,37.7107,831.68,2.54901
2004-03-10,07:30:25.502718,32465,3,25.6724,28.259,217.12,2.62796
2004-03-10,07:30:25.727166,32465,45,20.6058,33.2108,412.16,2.57108
2004-03-10,07:30:26.623987,32465,4,25.1432,29.1869,187.68,2.60491
2004-03-10,07:30:27.188813,32465,23,27.6128,24.2549,397.44,2.62796
2004-03-10,07:30:28.038912,32465,39,21.87,35.1609,264.96,2.58226
2004-03-10,07:30:28.249358,32465,18,122.153,-4.0,397.44,2.29313
2004-03-10,07:30:29.131841,32465,37,22.4678,36.3362,772.8,2.58226
2004-03-10,07:30:29.284087,32465,19,23.8006,29.2581,655.04,2.58226
2004-03-10,07:30:29.449027,32465,53,22.8892,30.5363,412.16,2.58226
2004-03-10,07:30:30.426494,32465,41,22.0954,31.5959,309.12,2.58226
2004-03-10,07:30:31.474357,32465,36,20.3314,39.5181,1081.92,2.56
2004-03-10,07:30:31.927038,32465,2,23.3498,33.0709,250.24,2.58226
2004-03-10,07:30:32.064185,32465,20,24.075,29.685,1199.68,2.60491
2004-03-10,07:30:32.672096,32465,51,20.4294,33.2458,202.4,2.57108
2004-03-10,07:30:32.672269,32465,11,21.282,36.4052,507.84,2.56
2004-03-10,07:30:32.933972,32465,17,21.0272,33.6302,1199.68,2.47467
2004-03-10,07:30:33.652458,32465,42,21.4976,32.6505,250.24,2.58226
2004-03-10,07:30:33.86923,32465,21,31.425,19.7373,478.4,2.65143
2004-03-10,07:30:34.629484,32465,48,19.2828,35.9567,397.44,2.58226
2004-03-10,07:30:34.779133,32465,22,29.5238,21.6575,1199.68,2.65143
2004-03-10,07:30:35.028196,32465,32,19.0966,40.3652,456.32,2.54901
2004-03-10,07:30:35.8243,32465,35,21.8602,36.8871,772.8,2.53812
2004-03-10,07:30:35.884334,32465,14,20.8606,34.8139,195.04,2.59354
2004-03-10,07:30:36.884335,32465,38,21.1742,34.536,478.4,2.54901
2004-03-10,07:30:37.327224,32465,33,21.4584,35.3687,507.84,2.59354
2004-03-10,07:30:37.54705,32465,24,29.0142,22.2453,456.32,2.65143
2004-03-10,07:30:38.244372,32465,50,17.3816,39.3483,713.92,2.53812
2004-03-10,07:30:38.594391,32465,7,24.6826,28.9731,128.8,2.60491
2004-03-10,07:30:39.477226,32465,29,21.6936,34.2229,264.96,2.58226
2004-03-10,07:30:39.679184,32465,9,25.0452,28.8305,964.16,2.67532
2004-03-10,07:30:39.679371,32465,47,18.8516,37.7792,831.68,2.54901
2004-03-10,07:30:40.486537,32465,1,22.115,33.9093,250.24,2.59354
2004-03-10,07:30:40.714473,32465,43,22.0758,31.7368,180.32,2.58226
2004-03-10,07:30:41.494494,32465,6,23.732,30.7133,596.16,2.56
2004-03-10,07:30:41.737585,32465,46,20.743,33.5254,209.76,2.40453
2004-03-10,07:30:43.439241,32465,13,20.5764,36.6463,625.6,2.56
2004-03-10,07:30:43.757466,32465,54,23.1146,30.3947,655.04,2.59354
2004-03-10,07:30:55.565839,32466,36,20.2726,39.5521,1081.92,2.56
2004-03-10,07:30:55.820478,32466,14,20.841,34.9528,195.04,2.58226
2004-03-10,07:30:56.557842,32467,16,19.7826,37.1963,1847.36,2.52732
2004-03-10,07:30:56.700451,32466,37,22.507,36.8183,802.24,2.58226
2004-03-10,07:30:58.017724,32466,24,29.024,22.2453,478.4,2.65143
2004-03-10,07:30:58.195078,32466,49,17.3032,38.9401,250.24,2.52732
2004-03-10,07:30:58.918103,32466,42,21.4388,32.7206,250.24,2.58226
2004-03-10,07:30:59.415106,32466,3,25.8194,27.9011,217.12,2.62796
2004-03-10,07:30:59.865067,32466,9,25.0746,28.7591,1023.04,2.67532
2004-03-10,07:30:59.899792,32466,35,21.8798,36.8871,772.8,2.52732
2004-03-10,07:30:59.915179,32466,22,29.5728,21.6575,1199.68,2.65143
2004-03-10,07:31:00.869562,32466,7,24.6826,28.9375,128.8,2.61639
2004-03-10,07:31:01.277373,32466,47,18.8516,37.745,831.68,2.54901
2004-03-10,07:31:02.275213,32466,52,22.3894,31.1727,104.88,2.56
2004-03-10,07:31:03.295231,32466,1,22.1052,33.8744,250.24,2.59354
2004-03-10,07:31:04.42475,32466,41,22.0366,31.7368,309.12,2.57108
2004-03-10,07:31:04.455286,32466,29,21.7034,34.188,279.68,2.58226
2004-03-10,07:31:04.565218,32466,18,122.153,-4.0,397.44,2.28431
2004-03-10,07:31:04.979948,32466,10,23.9672,31.0314,279.68,2.59354
2004-03-10,07:31:05.450262,32466,44,19.7532,35.7148,224.48,2.56
2004-03-10,07:31:06.261311,32466,33,21.4388,35.438,507.84,2.58226
2004-03-10,07:31:06.355356,32466,45,20.547,33.2458,426.88,2.57108
2004-03-10,07:31:06.566388,32466,21,31.474,19.6631,478.4,2.65143
2004-03-10,07:31:07.16315,32466,2,23.3596,33.0009,250.24,2.58226
2004-03-10,07:31:07.3496,32466,43,22.017,31.8072,187.68,2.58226
2004-03-10,07:31:07.395376,32466,8,24.6728,28.2948,743.36,2.61639
2004-03-10,07:31:07.640515,32466,20,24.0946,29.6139,1199.68,2.60491
2004-03-10,07:31:08.246975,32466,31,20.0276,38.7698,478.4,2.56
2004-03-10,07:31:08.403733,32466,48,19.2142,36.0603,397.44,2.57108
2004-03-10,07:31:09.491739,32466,46,20.645,33.6302,209.76,2.40453
2004-03-10,07:31:10.599682,32466,38,21.2232,34.536,478.4,2.54901
2004-03-10,07:31:11.029298,32466,40,21.7328,32.6505,507.84,2.57108
2004-03-10,07:31:11.223076,32466,4,25.1726,29.1869,187.68,2.59354
2004-03-10,07:31:25.44692,32467,34,20.1648,38.4287,1023.04,2.56
2004-03-10,07:31:25.482955,32467,36,20.2824,39.5521,1081.92,2.56
2004-03-10,07:31:26.469814,32467,3,25.8782,27.6502,217.12,2.62796
2004-03-10,07:31:26.486074,32467,46,20.5372,33.8047,217.12,2.41431
2004-03-10,07:31:27.568322,32467,44,19.714,35.853,224.48,2.56
2004-03-10,07:31:27.834444,32467,10,23.977,30.9961,279.68,2.59354
2004-03-10,07:31:28.051563,32467,32,19.0084,40.4666,456.32,2.54901
2004-03-10,07:31:28.067912,32467,23,27.6422,24.2549,397.44,2.62796
2004-03-10,07:31:28.581554,32467,41,21.9876,31.772,309.12,2.57108
2004-03-10,07:31:28.979419,32467,7,24.6826,28.9018,128.8,2.61639
2004-03-10,07:31:29.620808,32467,49,17.264,39.1443,250.24,2.52732
2004-03-10,07:31:29.965906,32467,4,25.1628,29.1869,187.68,2.59354
2004-03-10,07:31:30.336169,32468,16,19.6944,37.3336,1847.36,2.52732
2004-03-10,07:31:31.131811,32467,31,19.9982,38.9401,478.4,2.56
2004-03-10,07:31:31.176412,32467,48,19.175,36.1293,397.44,2.57108
2004-03-10,07:31:32.281184,32467,33,21.4094,35.3687,507.84,2.59354
2004-03-10,07:31:32.456292,32467,38,21.1154,34.8139,478.4,2.54901
2004-03-10,07:31:33.202411,32467,39,21.8602,34.536,264.96,2.59354
2004-03-10,07:31:33.461318,32467,22,29.5532,21.6943,1199.68,2.65143
2004-03-10,07:31:33.461487,32467,43,21.968,31.8776,187.68,2.58226
2004-03-10,07:31:33.933712,32467,9,25.0648,28.8305,1023.04,2.67532
2004-03-10,07:31:35.516325,32467,37,22.4874,36.3707,802.24,2.58226
2004-03-10,07:31:35.755347,32467,24,29.2396,21.9516,478.4,2.65143
2004-03-10,07:31:36.076354,32467,53,22.9284,30.5363,412.16,2.58226
2004-03-10,07:31:36.958394,32467,27,23.1538,31.5254,60.72,2.59354
2004-03-10,07:31:37.104049,32467,40,21.6838,32.7206,507.84,2.58226
2004-03-10,07:31:37.221688,32467,42,21.38,32.8608,250.24,2.58226
2004-03-10,07:31:37.836442,32467,30,20.0178,38.2239,1023.04,2.56
2004-03-10,07:31:38.818668,32467,51,20.3804,33.1059,202.4,2.57108
2004-03-10,07:31:39.518332,32467,19,23.781,29.2581,655.04,2.58226
2004-03-10,07:31:39.626291,32467,47,18.832,37.8477,861.12,2.54901
2004-03-10,07:31:40.092387,32467,21,31.5818,19.5889,478.4,2.65143
2004-03-10,07:31:40.244783,32467,52,22.3796,31.1727,104.88,2.56
2004-03-10,07:31:40.603232,32467,25,29.1024,22.8316,478.4,2.65143
2004-03-10,07:31:41.59925,32467,20,24.1142,29.6139,1199.68,2.60491
2004-03-10,07:31:41.988777,32467,18,122.153,-4.0,397.44,2.28431
2004-03-10,07:31:55.447063,32468,36,20.2628,39.5521,1140.8,2.56
2004-03-10,07:31:55.616998,32468,29,21.674,34.2577,279.68,2.58226
2004-03-10,07:31:56.590125,32468,34,20.1844,38.4629,1023.04,2.56
2004-03-10,07:31:56.597085,32468,40,21.6348,32.7907,507.84,2.58226
2004-03-10,07:31:56.751816,32468,31,20.0374,38.7016,478.4,2.56
2004-03-10,07:31:57.855466,32468,38,20.9782,35.0222,478.4,2.53812
2004-03-10,07:31:58.941897,32468,26,22.1346,34.3273,507.84,2.58226
2004-03-10,07:31:59.242186,32468,52,22.3502,31.1021,108.56,2.56
2004-03-10,07:32:00.584529,32468,9,25.0158,28.8305,1023.04,2.67532
2004-03-10,07:32:00.877181,32468,35,21.8602,36.6807,802.24,2.52732
2004-03-10,07:32:01.100106,32468,23,27.7206,24.1093,397.44,2.62796
2004-03-10,07:32:01.417239,32468,47,18.8124,37.7792,861.12,2.54901
2004-03-10,07:32:01.824085,32468,10,23.9966,30.9608,279.68,2.59354
2004-03-10,07:32:02.257302,32468,33,21.3702,35.5072,507.84,2.59354
2004-03-10,07:32:02.402466,32468,45,20.4196,33.4206,426.88,2.57108
2004-03-10,07:32:03.034272,32468,13,20.5764,36.6807,625.6,2.56
2004-03-10,07:32:03.159645,32468,3,25.8194,27.6861,217.12,2.62796
2004-03-10,07:32:03.512765,32468,41,21.9288,31.8776,309.12,2.57108
2004-03-10,07:32:04.024317,32468,54,23.144,30.182,655.04,2.58226
2004-03-10,07:32:04.477426,32468,12,20.9488,35.7839,1847.36,2.56
2004-03-10,07:32:04.477608,32468,4,25.2314,29.1157,187.68,2.60491
2004-03-10,07:32:04.517318,32468,48,19.1456,36.1638,397.44,2.56
2004-03-10,07:32:05.277366,32468,20,24.0946,29.5428,1199.68,2.60491
2004-03-10,07:32:05.699654,32468,50,17.3032,39.5521,713.92,2.53812
2004-03-10,07:32:05.802394,32468,1,22.0464,33.979,250.24,2.59354
2004-03-10,07:32:06.312086,32468,25,29.1416,22.7584,507.84,2.65143
2004-03-10,07:32:06.462899,32468,46,20.498,33.979,217.12,2.40453
2004-03-10,07:32:06.962714,32468,27,23.144,31.5254,60.72,2.59354
2004-03-10,07:32:07.759541,32468,11,21.1448,36.543,507.84,2.56
2004-03-10,07:32:08.461518,32468,7,24.712,28.7948,128.8,2.60491
2004-03-10,07:32:08.657477,32468,42,21.3408,32.8608,250.24,2.57108
2004-03-10,07:32:09.197494,32468,2,23.3694,33.0709,250.24,2.58226
2004-03-10,07:32:09.566576,32468,6,23.7124,30.6779,625.6,2.57108
2004-03-10,07:32:10.157508,32469,16,19.6846,37.4365,1847.36,2.52732
2004-03-10,07:32:10.298246,32468,18,122.153,-4.0,397.44,2.28431
2004-03-10,07:32:10.600833,32468,43,21.8994,31.948,187.68,2.58226
2004-03-10,07:32:11.609814,32468,44,19.6552,35.7839,224.48,2.56
2004-03-10,07:32:12.037582,32468,19,23.8104,29.2581,655.04,2.58226
2004-03-10,07:32:12.30278,32468,51,20.3706,33.2458,202.4,2.57108
2004-03-10,07:32:12.421402,32468,14,20.8214,34.7445,195.04,2.59354
2004-03-10,07:32:12.602581,32468,17,20.8508,33.9442,1199.68,2.47467
2004-03-10,07:32:14.489481,32468,24,29.2984,21.8781,478.4,2.65143
2004-03-10,07:32:14.794182,32468,22,29.5532,21.6575,1199.68,2.65143
2004-03-10,07:32:25.465559,32469,47,18.8026,37.7792,861.12,2.54901
2004-03-10,07:32:25.502169,32469,1,22.2326,33.5953,250.24,2.59354
2004-03-10,07:32:25.67805,32469,11,21.1154,36.8183,507.84,2.56
2004-03-10,07:32:26.486769,32469,43,21.8406,32.0183,187.68,2.58226
2004-03-10,07:32:26.535988,32469,46,20.4686,33.979,217.12,2.41431
2004-03-10,07:32:27.100951,32469,25,29.1906,22.6852,507.84,2.63964
2004-03-10,07:32:27.640184,32469,3,25.8194,27.6144,217.12,2.62796
2004-03-10,07:32:27.816935,32469,10,23.9868,30.8901,279.68,2.60491
2004-03-10,07:32:28.142913,32469,19,23.7908,29.1157,655.04,2.58226
